path,line,table,context
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,380,cashbox_operations,"comment: apartment_verification, audit_log, barrier_phone_access, cashbox_operations, cashboxes, cashier_batches, charges, commercial_access_actions, events, extracted_facts, operator_audit_log, payments, schema_info, service_catalog, service_items, service_tariffs, verification_evidence, verification_log, verification_tasks"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,380,service_tariffs,"comment: apartment_verification, audit_log, barrier_phone_access, cashbox_operations, cashboxes, cashier_batches, charges, commercial_access_actions, events, extracted_facts, operator_audit_log, payments, schema_info, service_catalog, service_items, service_tariffs, verification_evidence, verification_log, verification_tasks"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,380,verification_tasks,"comment: apartment_verification, audit_log, barrier_phone_access, cashbox_operations, cashboxes, cashier_batches, charges, commercial_access_actions, events, extracted_facts, operator_audit_log, payments, schema_info, service_catalog, service_items, service_tariffs, verification_evidence, verification_log, verification_tasks"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,380,operator_audit_log,"comment: apartment_verification, audit_log, barrier_phone_access, cashbox_operations, cashboxes, cashier_batches, charges, commercial_access_actions, events, extracted_facts, operator_audit_log, payments, schema_info, service_catalog, service_items, service_tariffs, verification_evidence, verification_log, verification_tasks"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,381,payments,"commercial_contract_id: cashbox_operations, charges, payments"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,381,charges,"commercial_contract_id: cashbox_operations, charges, payments"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,381,cashbox_operations,"commercial_contract_id: cashbox_operations, charges, payments"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,382,charges,commercial_contract_item_id: charges
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,383,charges,commercial_due_date: charges
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,384,payments,"commercial_unit_id: cashbox_operations, payments"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,384,cashbox_operations,"commercial_unit_id: cashbox_operations, payments"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,386,verification_candidates,confidence_label: verification_candidates
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,387,verification_candidates,confidence_score: verification_candidates
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,388,payment_notices,"confirmed_at: cashier_receipts, payment_notices"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,388,cashier_receipts,"confirmed_at: cashier_receipts, payment_notices"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,389,cashier_receipts,confirmed_by: cashier_receipts
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,390,barrier_phone_access,"contact_id: adjustment_assignments, barrier_phone_access"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,391,unit_contacts,contact_name: unit_contacts
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,392,contact_methods,contact_owner: contact_methods
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,393,unit_contacts,contact_phone: unit_contacts
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,394,unit_contacts,contact_role: unit_contacts
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,395,contact_methods,contact_type: contact_methods
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,396,contact_methods,contact_value: contact_methods
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,398,commercial_notifications,"contract_id: commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_notifications"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,398,commercial_contract_items,"contract_id: commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_notifications"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,399,commercial_contracts,contract_number: commercial_contracts
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,400,commercial_contracts,counterparty_name: commercial_contracts
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,401,commercial_contracts,counterparty_type: commercial_contracts
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,commercial_notifications,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,barrier_phone_access,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,unit_contacts,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,verification_evidence,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,unit_aliases,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,remote_requests,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,resident_accounts,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,commercial_contract_items,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,unit_groups,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,payments,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,audit_log,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,contact_methods,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,commercial_contracts,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
Data/exports/schema/schema_compare_2026-06-28_13-09-32.txt,402,payment_allocations,"created_at: adjustment_assignments, adjustment_catalog, apartment_link_requests, apartment_verification, apartments, bank_transactions, barrier_phone_access, bot_admins, cashbox_operations, cashboxes, cashier_batch_items, cashier_batches, cashier_receipts, cashier_reconciliation_cases, charge_adjustments, charges, commercial_access_actions, commercial_access_phones, commercial_contract_items, commercial_contract_recipients, commercial_contracts, commercial_notifications, contact_methods, events,"
